Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax
File,OneNullRowInputFormat.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.5,6.0,0.5,2.0,0.0,0.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,75.0,10.0,43.0,24.0,10.0,22.0,18.0,27.0,17.0,10.0,3.0,3.0,3.0,2.0,12.5,0.51,9.0,9.0,9.0,5.0,1.0,1.75,3.0,1.0,1.75,3.0,1.0,1.5,3.0,0.0,0.25,1.0
File,Op.java,42.0,0.0,38.0,5.0,9.0,9.0,9.0,2.0,1.6512820512820512,14.923076923076923,0.31965811965811963,2.0,0.0,0.0,5.0,7.0,14.0,7.0,0.0,3.0,0.0,4.0,356.0,10.0,292.0,71.0,200.0,54.0,144.0,215.0,81.0,169.0,38.0,38.0,41.0,1.7726495726495726,24.502564102564104,0.18,60.0,60.0,65.0,17.0,0.0,4.697226140103432,398.0,0.0,5.066055477197931,107.0,0.0,89870.82792665726,377487360.0,0.0,0.7381288199341796,7.0
File,OpParseContext.java,6.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,56.0,6.0,17.0,9.0,4.0,34.0,7.0,12.0,9.0,3.0,1.0,1.0,1.0,1.0,25.0,2.0,4.0,4.0,4.0,4.0,2.0,23.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
File,OpProcFactory.java,26.0,3.0,20.0,4.0,4.0,4.0,5.0,2.0,1.7777777777777777,18.36111111111111,0.6388888888888888,11.0,11.0,0.0,22.0,11.0,0.0,22.0,0.0,1.0,1.0,20.0,738.0,92.0,517.0,225.0,321.0,131.0,292.0,402.0,222.0,265.0,19.0,19.0,26.0,1.8055555555555556,0.0,0.25,83.0,83.0,105.0,34.0,0.0,3.3461538461538463,11.0,1.0,7.990384615384615,46.0,1.0,25.076923076923077,1872.0,0.0,1.125,6.0
File,OpProcFactory.java,7.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.7777777777777777,18.36111111111111,0.6388888888888888,2.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,77.0,10.0,27.0,20.0,6.0,40.0,15.0,20.0,18.0,5.0,1.0,1.0,1.0,1.8055555555555556,0.0,1.48,3.0,3.0,3.0,3.0,0.0,3.3461538461538463,11.0,1.0,7.990384615384615,46.0,1.0,25.076923076923077,1872.0,0.0,1.125,6.0
File,OpProcFactory.java,19.0,1.0,16.0,3.0,4.0,4.0,4.0,2.0,1.7777777777777777,18.36111111111111,0.6388888888888888,12.0,19.0,1.0,45.0,26.0,0.0,45.0,1.0,14.0,8.0,22.0,1088.0,105.0,788.0,278.0,465.0,197.0,367.0,560.0,259.0,390.0,12.0,12.0,14.0,1.8055555555555556,0.0,0.25,161.0,161.0,193.0,100.0,0.0,3.3461538461538463,11.0,1.0,7.990384615384615,46.0,1.0,25.076923076923077,1872.0,0.0,1.125,6.0
File,OpTraits.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.7272727272727273,12.909090909090908,0.0,1.0,0.0,0.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,10.0,76.0,15.0,44.0,19.0,14.0,17.0,19.0,30.0,17.0,13.0,1.0,1.0,1.0,1.0909090909090908,11.181818181818182,0.39,10.0,10.0,10.0,10.0,1.0,3.8181818181818183,19.0,1.0,5.121212121212121,29.0,1.0,3.0,10.0,0.0,1.0606060606060606,7.0
File,OpTraitsRulesProcFactory.java,17.0,1.0,15.0,1.0,4.0,4.0,4.0,2.0,1.875,13.625,0.0,8.0,7.0,0.0,17.0,10.0,0.0,17.0,0.0,1.0,0.0,16.0,413.0,45.0,303.0,127.0,161.0,66.0,137.0,219.0,117.0,133.0,8.0,8.0,9.0,1.0,0.0,0.22,60.0,60.0,62.0,34.0,1.0,1.7647058823529411,4.0,1.0,7.176470588235294,17.0,1.0,4.647058823529412,10.0,0.0,1.9411764705882353,7.0
File,OpWalkerCtx.java,5.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.75,1.75,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,49.0,7.0,14.0,9.0,2.0,28.0,8.0,11.0,9.0,2.0,1.0,1.0,1.0,1.0,24.75,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
File,OpWalkerInfo.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,70.0,10.0,36.0,21.0,8.0,24.0,20.0,27.0,19.0,8.0,1.0,1.0,1.0,1.0,56.0,0.67,6.0,6.0,6.0,6.0,3.0,7.4,12.0,1.0,1.4,2.0,1.0,1.0,1.0,0.0,0.0,0.0
File,OpenCSVSerde.java,14.0,2.0,12.0,1.0,2.0,2.0,3.0,1.0,1.0,19.5,0.0,1.0,0.0,4.0,9.0,9.0,7.0,9.0,0.0,3.0,0.0,6.0,208.0,35.0,144.0,68.0,71.0,29.0,87.0,110.0,62.0,58.0,6.0,6.0,7.0,1.5,42.0,0.2,22.0,22.0,23.0,9.0,0.0,4.769230769230769,14.0,1.0,4.846153846153846,15.0,1.0,2.3846153846153846,8.0,0.0,0.6153846153846154,3.0
File,OpenTxnRequest.java,10.0,1.0,9.0,1.0,3.0,2.0,3.0,2.0,2.2,9.8,0.0,6.0,3.0,10.0,51.0,50.0,11.0,53.0,1.0,2.0,0.0,50.0,702.0,95.0,578.0,142.0,350.0,41.0,275.0,407.0,124.0,305.0,14.0,14.0,28.0,1.4,14.8,0.07,140.0,125.0,157.0,81.0,0.0,3.4468085106382977,11.0,1.0,3.234042553191489,16.0,1.0,6.51063829787234,80.0,0.0,0.574468085106383,3.0
File,OpenTxnsResponse.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,2.2,11.8,0.0,6.0,3.0,5.0,39.0,38.0,4.0,41.0,1.0,2.0,0.0,38.0,438.0,67.0,346.0,110.0,164.0,28.0,154.0,236.0,101.0,149.0,6.0,6.0,9.0,1.4,11.7,0.08,75.0,75.0,80.0,51.0,0.0,3.2875,17.0,1.0,3.1875,17.0,1.0,2.9875,23.0,0.0,0.6625,4.0
File,Operation.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,1.744,11.608,0.12,1.0,1.0,8.0,49.0,48.0,16.0,49.0,0.0,1.0,24.0,24.0,462.0,64.0,343.0,124.0,168.0,56.0,163.0,234.0,114.0,129.0,7.0,7.0,8.0,1.56,19.92,0.16,72.0,69.0,74.0,53.0,0.0,3.7432296890672014,63.0,0.0,3.3681043129388164,47.0,0.0,788.6128385155466,506250.0,0.0,0.5697091273821464,5.0
File,Operation2Privilege.java,7.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,8.333333333333334,0.0,3.0,6.0,9.0,14.0,10.0,6.0,16.0,2.0,9.0,0.0,5.0,500.0,56.0,356.0,53.0,293.0,89.0,170.0,191.0,46.0,156.0,5.0,5.0,8.0,1.0,58.0,0.25,18.0,18.0,21.0,18.0,1.0,2.090909090909091,5.0,1.0,2.909090909090909,10.0,1.0,1.9090909090909092,9.0,0.0,0.36363636363636365,2.0
File,OperationHandle.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.8571428571428572,9.428571428571429,0.0,1.0,0.0,0.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,102.0,14.0,70.0,25.0,34.0,18.0,34.0,50.0,22.0,30.0,5.0,5.0,5.0,1.5714285714285714,18.857142857142858,0.26,16.0,16.0,16.0,15.0,0.0,4.32089552238806,33.0,0.0,2.216417910447761,22.0,1.0,2.8955223880597014,48.0,0.0,0.3358208955223881,3.0
File,OperationLog.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,15.857142857142858,0.2857142857142857,4.0,4.0,2.0,19.0,17.0,12.0,21.0,4.0,2.0,1.0,14.0,235.0,29.0,158.0,47.0,80.0,48.0,67.0,108.0,45.0,67.0,8.0,8.0,9.0,1.2857142857142858,37.0,0.3,38.0,38.0,39.0,26.0,0.0,4.482758620689655,11.0,0.0,4.551724137931035,18.0,0.0,3.2586206896551726,36.0,0.0,0.603448275862069,4.0
File,OperationLoggingAPITestBase.java,14.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,26.0,2.0,1.0,1.0,7.0,13.0,12.0,5.0,13.0,0.0,3.0,2.0,8.0,256.0,30.0,174.0,89.0,100.0,52.0,105.0,130.0,74.0,75.0,4.0,4.0,4.0,1.0,76.0,0.3,19.0,19.0,19.0,13.0,1.0,5.461538461538462,9.0,1.0,4.461538461538462,16.0,1.0,1.7692307692307692,8.0,0.0,0.5384615384615384,2.0
File,OperationManager.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,58.0,0.0,1.0,0.0,0.0,36.0,36.0,5.0,36.0,0.0,8.0,0.0,28.0,428.0,48.0,333.0,140.0,168.0,47.0,159.0,229.0,114.0,153.0,5.0,5.0,6.0,2.0,86.0,0.14,62.0,62.0,63.0,38.0,0.0,4.794871794871795,16.0,0.0,4.0256410256410255,15.0,0.0,1.8717948717948718,9.0,0.0,0.46153846153846156,3.0
File,OperationState.java,8.0,0.0,8.0,0.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,6.0,11.0,8.0,1.0,0.0,0.0,7.0,112.0,10.0,79.0,23.0,44.0,23.0,19.0,30.0,11.0,19.0,25.0,6.0,25.0,0.0,0.0,0.29,30.0,11.0,30.0,14.0,1.0,5.083333333333333,12.0,1.0,1.25,3.0,1.0,2.5,10.0,0.0,0.3333333333333333,2.0
File,OperationStatus.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.96,9.72,0.0,1.0,0.0,0.0,9.0,9.0,7.0,9.0,1.0,0.0,0.0,8.0,75.0,12.0,42.0,18.0,14.0,21.0,22.0,32.0,18.0,14.0,1.0,1.0,1.0,1.48,14.32,0.5,9.0,9.0,9.0,9.0,0.0,3.623809523809524,23.0,0.0,3.6476190476190475,35.0,0.0,3734.847619047619,506250.0,0.0,0.5238095238095238,3.0
File,OperationType.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,24.0,1.0,6.0,5.0,0.0,17.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.83,0.0,0.0,0.0,0.0,1.0,7.103448275862069,63.0,1.0,1.5517241379310345,6.0,1.0,2.103448275862069,10.0,0.0,0.4482758620689655,2.0
File,OperationType.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,3.0,4.0,10.0,5.0,1.0,0.0,0.0,4.0,58.0,8.0,28.0,16.0,6.0,22.0,8.0,14.0,8.0,6.0,3.0,3.0,3.0,1.0,0.0,0.79,5.0,5.0,5.0,5.0,1.0,7.103448275862069,63.0,1.0,1.5517241379310345,6.0,1.0,2.103448275862069,10.0,0.0,0.4482758620689655,2.0
File,Operator.java,12.0,0.0,12.0,1.0,3.0,3.0,3.0,2.0,1.5670103092783505,17.09278350515464,0.6804123711340206,6.0,3.0,12.0,65.0,64.0,15.0,67.0,1.0,2.0,0.0,64.0,1023.0,112.0,868.0,185.0,537.0,61.0,417.0,611.0,170.0,474.0,20.0,20.0,40.0,2.3402061855670104,39.70103092783505,0.07,210.0,185.0,234.0,107.0,0.0,5.705845771144278,398.0,0.0,5.857587064676617,102.0,0.0,2248.80907960199,1363402.0,0.0,0.8675373134328358,7.0
File,Operator.java,10.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.5670103092783505,17.09278350515464,0.6804123711340206,4.0,8.0,4.0,120.0,114.0,37.0,122.0,2.0,4.0,19.0,97.0,1476.0,201.0,982.0,296.0,503.0,296.0,437.0,717.0,291.0,472.0,13.0,13.0,14.0,2.3402061855670104,39.70103092783505,0.3,252.0,252.0,261.0,134.0,0.0,5.705845771144278,398.0,0.0,5.857587064676617,102.0,0.0,2248.80907960199,1363402.0,0.0,0.8675373134328358,7.0
File,OperatorComparatorFactory.java,13.0,1.0,13.0,0.0,2.0,2.0,5.0,1.0,1.95,8.5,0.0,21.0,6.0,3.0,27.0,21.0,0.0,27.0,5.0,1.0,0.0,21.0,552.0,70.0,459.0,161.0,267.0,23.0,208.0,276.0,141.0,173.0,6.0,6.0,12.0,1.0,0.0,0.05,49.0,49.0,130.0,31.0,1.0,3.1923076923076925,17.0,1.0,7.346153846153846,15.0,0.0,1.7692307692307692,6.0,0.0,0.7307692307692307,3.0
File,OperatorDesc.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,15.0,1.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,37.0,3.0,17.0,16.0,0.0,17.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,1.5,43.5,1.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,12.0,0.0,0.8928571428571429,2.0,0.0,0.5714285714285714,1.0,0.0,0.0,0.0
File,OperatorFactory.java,14.0,1.0,10.0,3.0,2.0,2.0,2.0,1.0,1.6666666666666667,16.77777777777778,1.3333333333333333,1.0,15.0,3.0,16.0,1.0,0.0,16.0,0.0,1.0,0.0,15.0,382.0,38.0,279.0,126.0,147.0,65.0,183.0,223.0,107.0,142.0,4.0,4.0,4.0,1.0,0.0,0.23,31.0,31.0,31.0,18.0,0.0,7.413793103448276,55.0,0.0,4.448275862068965,10.0,0.0,2.7586206896551726,21.0,0.0,0.6206896551724138,3.0
File,OperatorTestUtils.java,18.0,0.0,13.0,5.0,2.0,2.0,2.0,1.0,1.0,14.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,97.0,10.0,56.0,27.0,29.0,31.0,36.0,44.0,29.0,20.0,3.0,3.0,3.0,1.0,0.0,0.55,6.0,6.0,6.0,3.0,2.0,4.666666666666667,8.0,2.0,7.333333333333333,16.0,1.0,2.0,3.0,0.0,1.0,2.0
File,OperatorType.java,14.0,0.0,13.0,1.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,27.0,5.0,0.0,1.0,0.0,4.0,117.0,7.0,97.0,35.0,57.0,13.0,35.0,39.0,9.0,30.0,27.0,2.0,27.0,0.0,0.0,0.13,29.0,4.0,29.0,3.0,1.0,5.9,29.0,1.0,2.4,9.0,1.0,7.4,30.0,0.0,0.8,3.0
File,OperatorUtils.java,13.0,0.0,11.0,2.0,3.0,3.0,3.0,1.0,1.0,24.0,0.0,1.0,22.0,1.0,22.0,0.0,0.0,22.0,0.0,3.0,0.0,19.0,356.0,30.0,255.0,72.0,135.0,71.0,98.0,182.0,76.0,122.0,7.0,7.0,7.0,1.0,0.0,0.28,72.0,72.0,73.0,24.0,1.0,3.8636363636363638,7.0,2.0,4.863636363636363,9.0,1.0,4.136363636363637,20.0,0.0,1.5909090909090908,4.0
File,OptimizeSparkProcContext.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,7.0,80.0,12.0,45.0,27.0,12.0,23.0,28.0,36.0,26.0,12.0,1.0,1.0,1.0,1.0,76.0,0.51,7.0,7.0,7.0,7.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
File,OptimizeTezProcContext.java,6.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,8.0,2.0,0.0,0.0,0.0,2.0,88.0,16.0,38.0,29.0,8.0,34.0,29.0,32.0,26.0,8.0,1.0,1.0,1.0,1.0,63.0,0.89,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
File,Optimizer.java,52.0,6.0,39.0,8.0,9.0,9.0,16.0,1.0,1.5833333333333333,20.291666666666668,0.013888888888888888,1.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,271.0,33.0,189.0,46.0,118.0,50.0,89.0,127.0,43.0,91.0,33.0,33.0,58.0,1.4305555555555556,15.791666666666666,0.26,37.0,37.0,62.0,4.0,0.0,3.8493150684931505,37.0,1.0,9.762557077625571,107.0,0.0,1725195.410958904,377487360.0,0.0,1.360730593607306,7.0
File,OptionsProcessor.java,29.0,5.0,22.0,3.0,3.0,3.0,3.0,1.0,1.0,11.1,0.0,1.0,0.0,1.0,5.0,5.0,3.0,5.0,0.0,1.0,0.0,4.0,194.0,32.0,128.0,30.0,90.0,34.0,58.0,78.0,33.0,53.0,6.0,6.0,7.0,1.0,38.5,0.27,15.0,15.0,16.0,7.0,0.0,3.4782608695652173,22.0,1.0,3.5869565217391304,19.0,1.0,6.586956521739131,217.0,0.0,0.32608695652173914,3.0
File,OrcAcidUtils.java,15.0,0.0,11.0,4.0,3.0,3.0,3.0,2.0,1.0,14.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,88.0,9.0,49.0,22.0,25.0,30.0,26.0,35.0,21.0,18.0,4.0,4.0,4.0,1.0,0.0,0.61,8.0,8.0,8.0,7.0,5.0,7.333333333333333,9.0,1.0,5.0,8.0,1.0,2.6666666666666665,4.0,0.0,1.3333333333333333,2.0
File,OrcBatchKey.java,5.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,66.0,9.0,38.0,18.0,15.0,19.0,17.0,27.0,14.0,14.0,4.0,4.0,6.0,1.0,29.0,0.5,10.0,10.0,12.0,9.0,3.0,3.8,6.0,2.0,2.2,3.0,1.0,1.4,3.0,0.0,0.2,1.0
File,OrcColumnVectorProducer.java,14.0,1.0,14.0,0.0,1.0,1.0,1.0,1.0,2.0,27.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,2.0,87.0,8.0,62.0,47.0,16.0,18.0,46.0,49.0,38.0,13.0,1.0,1.0,1.0,1.0,0.0,0.29,2.0,2.0,2.0,2.0,15.0,15.0,15.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0
File,OrcConf.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,16.0,23.0,16.0,1.0,1.0,0.0,14.0,193.0,19.0,154.0,104.0,34.0,20.0,36.0,56.0,27.0,33.0,4.0,4.0,5.0,0.0,0.0,0.13,21.0,21.0,22.0,14.0,1.0,4.153846153846154,10.0,1.0,2.1538461538461537,4.0,1.0,1.6153846153846154,6.0,0.0,0.38461538461538464,2.0
File,OrcEncodedDataConsumer.java,14.0,0.0,13.0,1.0,4.0,2.0,4.0,2.0,1.5,23.5,0.0,2.0,0.0,0.0,16.0,16.0,10.0,16.0,0.0,5.0,1.0,10.0,317.0,26.0,259.0,111.0,141.0,35.0,160.0,201.0,104.0,117.0,21.0,9.0,21.0,1.5,43.0,0.14,56.0,39.0,58.0,24.0,0.0,5.533333333333333,23.0,1.0,5.8,31.0,1.0,5.333333333333333,41.0,0.0,0.8666666666666667,4.0
File,OrcEncodedDataReader.java,16.0,0.0,14.0,2.0,3.0,3.0,4.0,2.0,2.1666666666666665,17.833333333333332,0.0,6.0,3.0,4.0,47.0,44.0,26.0,47.0,0.0,16.0,2.0,29.0,940.0,66.0,770.0,251.0,470.0,107.0,420.0,571.0,228.0,391.0,29.0,29.0,33.0,1.1666666666666667,21.0,0.14,148.0,148.0,171.0,79.0,0.0,4.840909090909091,32.0,1.0,5.5227272727272725,53.0,1.0,87.43181818181819,3510.0,0.0,0.9318181818181818,6.0
File,OrcFile.java,5.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.1555555555555554,14.155555555555555,0.26666666666666666,10.0,8.0,5.0,64.0,64.0,39.0,72.0,5.0,1.0,4.0,62.0,574.0,83.0,338.0,139.0,137.0,158.0,154.0,234.0,123.0,115.0,3.0,3.0,3.0,1.5333333333333334,30.08888888888889,0.47,66.0,66.0,66.0,63.0,0.0,7.275316455696203,88.0,0.0,7.734177215189874,81.0,0.0,22.46518987341772,1478.0,0.0,0.47468354430379744,5.0
File,OrcFile.java,8.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.1555555555555554,14.155555555555555,0.26666666666666666,3.0,7.0,0.0,34.0,27.0,3.0,34.0,3.0,0.0,3.0,28.0,347.0,40.0,171.0,68.0,72.0,136.0,76.0,114.0,55.0,61.0,2.0,2.0,2.0,1.5333333333333334,30.08888888888889,0.8,36.0,36.0,36.0,34.0,0.0,7.275316455696203,88.0,0.0,7.734177215189874,81.0,0.0,22.46518987341772,1478.0,0.0,0.47468354430379744,5.0
File,OrcFileEstimateErrors.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,17.0,0.0,1.0,1.0,2.0,10.0,9.0,3.0,10.0,0.0,1.0,2.0,7.0,125.0,14.0,89.0,44.0,38.0,23.0,51.0,69.0,38.0,37.0,5.0,5.0,6.0,2.0,80.0,0.26,17.0,17.0,20.0,16.0,0.0,2.3333333333333335,6.0,1.0,3.0,11.0,1.0,2.3333333333333335,10.0,0.0,0.4444444444444444,2.0
File,OrcFileFormatProxy.java,10.0,0.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,23.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,82.0,7.0,53.0,34.0,22.0,24.0,35.0,43.0,31.0,20.0,5.0,5.0,6.0,1.0,0.0,0.45,8.0,8.0,9.0,6.0,0.0,1.5,4.0,1.0,6.75,21.0,1.0,2.0,5.0,0.0,0.5,2.0
File,OrcFileGenerator.java,9.0,1.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,7.090909090909091,0.8181818181818182,12.0,1.0,1.0,23.0,24.0,10.0,25.0,0.0,0.0,20.0,5.0,356.0,62.0,255.0,97.0,123.0,39.0,108.0,157.0,76.0,91.0,10.0,7.0,12.0,1.8181818181818181,16.636363636363637,0.15,40.0,35.0,42.0,21.0,0.0,1.9545454545454546,11.0,1.0,2.3181818181818183,13.0,0.0,2.3636363636363638,20.0,0.0,0.4090909090909091,4.0
File,OrcFileKeyWrapper.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,17.0,17.0,7.0,17.0,0.0,0.0,0.0,17.0,116.0,23.0,72.0,37.0,17.0,21.0,33.0,51.0,34.0,17.0,1.0,1.0,1.0,1.0,87.0,0.29,17.0,17.0,17.0,17.0,0.0,2.176470588235294,4.0,1.0,1.0588235294117647,2.0,1.0,1.0,1.0,0.0,0.0,0.0
File,OrcFileMergeDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,37.0,5.0,12.0,7.0,2.0,20.0,5.0,8.0,6.0,2.0,1.0,1.0,1.0,3.0,0.0,1.67,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,OrcFileMergeOperator.java,21.0,2.0,16.0,2.0,4.0,4.0,4.0,2.0,1.0,31.0,0.0,1.0,1.0,1.0,9.0,8.0,9.0,9.0,0.0,2.0,1.0,6.0,254.0,36.0,178.0,51.0,104.0,40.0,91.0,124.0,44.0,83.0,16.0,16.0,16.0,3.0,80.0,0.22,32.0,32.0,32.0,17.0,0.0,5.571428571428571,23.0,1.0,11.428571428571429,58.0,1.0,213.28571428571428,1478.0,0.0,0.8571428571428571,3.0
File,OrcFileMetadata.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,22.0,0.0,1.0,2.0,2.0,26.0,24.0,15.0,26.0,1.0,1.0,2.0,22.0,237.0,32.0,180.0,89.0,65.0,26.0,97.0,124.0,65.0,61.0,1.0,1.0,1.0,2.0,43.0,0.14,26.0,26.0,26.0,26.0,0.0,2.1153846153846154,9.0,1.0,2.3846153846153846,13.0,1.0,1.6538461538461537,18.0,0.0,0.07692307692307693,2.0
File,OrcFileMetadataHandler.java,17.0,0.0,16.0,2.0,4.0,4.0,4.0,3.0,1.0,10.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,66.0,6.0,41.0,17.0,20.0,20.0,25.0,33.0,15.0,20.0,6.0,6.0,6.0,2.0,0.0,0.49,7.0,7.0,7.0,5.0,1.0,5.0,9.0,1.0,7.0,13.0,1.0,9.5,18.0,0.0,1.0,2.0
File,OrcFileStripeMergeInputFormat.java,7.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,7.0,16.0,12.0,2.0,17.0,10.0,12.0,10.0,2.0,1.0,1.0,1.0,3.0,0.0,1.06,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
File,OrcFileStripeMergeRecordReader.java,7.0,0.0,6.0,1.0,1.0,1.0,2.0,1.0,1.3333333333333333,17.0,0.0,1.0,0.0,0.0,12.0,12.0,8.0,12.0,0.0,0.0,2.0,10.0,140.0,20.0,95.0,37.0,42.0,25.0,55.0,73.0,34.0,41.0,5.0,5.0,8.0,1.0,43.0,0.26,17.0,17.0,20.0,15.0,0.0,2.2,10.0,0.0,4.733333333333333,26.0,1.0,1.4,5.0,0.0,0.3333333333333333,3.0
File,OrcFileValueWrapper.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,11.0,11.0,4.0,11.0,0.0,0.0,0.0,11.0,94.0,17.0,56.0,27.0,16.0,21.0,25.0,39.0,24.0,15.0,3.0,3.0,3.0,1.0,80.0,0.38,13.0,13.0,13.0,13.0,0.0,1.8181818181818181,3.0,1.0,1.1818181818181819,3.0,1.0,1.1818181818181819,3.0,0.0,0.09090909090909091,1.0
